Iteration_Number  Configuration  Energy  Contact_count
1431 lordilo -9.36276 5
1432 lordilo -9.36276 5
1433 lordilo -9.36276 5
1434 lordilo -9.36276 5
1435 lordilo -9.36276 5
1436 lordilo -9.36276 5
1437 lordilo -9.36276 5
1438 lordilo -9.36276 5
1439 lordilo -9.36276 5
1440 lordilo -9.36276 5
1441 lordilo -9.36276 5
1442 lordilo -9.36276 5
1443 lordilo -9.36276 5
1444 lordilo -9.36276 5
1445 lordilo -9.36276 5
1446 lordilo -9.36276 5
1447 lordilo -9.36276 5
1448 lordilo -9.36276 5
1449 lordilo -9.36276 5
1450 lordilo -9.36276 5
1451 lordilo -9.36276 5
1452 lordilo -9.36276 5
1453 lordilo -9.36276 5
1454 lordilo -9.36276 5
1455 lordilo -9.36276 5
1456 lordilo -9.36276 5
1457 lordilo -9.36276 5
1458 lordilo -9.36276 5
1459 lordilo -9.36276 5
1460 lordilo -9.36276 5
1461 lordilo -9.36276 5
1462 lordilo -9.36276 5
1463 lordilo -9.36276 5
1464 lordilo -9.36276 5
1465 lordilo -9.36276 5
1466 lordilo -9.36276 5
1467 lordilo -9.36276 5
1468 lordilo -9.36276 5
1469 lordilo -9.36276 5
1470 lordilo -9.36276 5
1471 lordilo -9.36276 5
1472 lordilo -9.36276 5
1473 lordilo -9.36276 5
1474 lordilo -9.36276 5
1475 lordilo -9.36276 5
1476 lordilo -9.36276 5
1477 lordilo -9.36276 5
1478 lordilo -9.36276 5
1479 lordilo -9.36276 5
1480 lordilo -9.36276 5
1481 lordilo -9.36276 5
1482 lordilo -9.36276 5
1483 lordilo -9.36276 5
1484 lordilo -9.36276 5
1485 lordilo -9.36276 5
1486 lordilo -9.36276 5
1487 lordilo -9.36276 5
1488 lordilo -9.36276 5
1489 lordilo -9.36276 5
1490 lordilo -9.36276 5
1491 lordilo -9.36276 5
1492 lordilo -9.36276 5
1493 lordilo -9.36276 5
1494 lordilo -9.36276 5
1495 lordilo -9.36276 5
1496 lordilo -9.36276 5
1497 lordilo -9.36276 5
1498 lordilo -9.36276 5
1499 lordilo -9.36276 5
1500 lordilo -9.36276 5
1501 lordilo -9.36276 5
1502 lordilo -9.36276 5
1503 lordilo -9.36276 5
1504 lordilo -9.36276 5
1505 lordilo -9.36276 5
1506 lordilo -9.36276 5
1507 lordilo -9.36276 5
1508 lordilo -9.36276 5
1509 lordilo -9.36276 5
1510 lordilo -9.36276 5
1511 lordilo -9.36276 5
1512 lordilo -9.36276 5
1513 lordilo -9.36276 5
1514 lordilo -9.36276 5
1515 lordilo -9.36276 5
1516 lordilo -9.36276 5
1517 lordilo -9.36276 5
1518 lordilo -9.36276 5
1519 lordilo -9.36276 5
1520 lordilo -9.36276 5
1521 lordilo -9.36276 5
1522 lordilo -9.36276 5
1523 lordilo -9.36276 5
1524 lordilo -9.36276 5
1525 lordilo -9.36276 5
1526 lordilo -9.36276 5
1527 lordilo -9.36276 5
1528 lordilo -9.36276 5
1529 lordilo -9.36276 5
1530 lordilo -9.36276 5
1531 lordilo -9.36276 5
1532 lordilo -9.36276 5
1533 lordilo -9.36276 5
1534 lordilo -9.36276 5
1535 lordilo -9.36276 5
1536 lordilo -9.36276 5
1537 lordilo -9.36276 5
1538 lordilo -9.36276 5
1539 lordilo -9.36276 5
1540 lordilo -9.36276 5
1541 lordilo -9.36276 5
1542 lordilo -9.36276 5
1543 lordilo -9.36276 5
1544 lordilo -9.36276 5
1545 lordilo -9.36276 5
1546 lordilo -9.36276 5
1547 lordilo -9.36276 5
1548 lordilo -9.36276 5
1549 lordilo -9.36276 5
1550 lordilo -9.36276 5
1551 lordilo -9.36276 5
1552 lordilo -9.36276 5
1553 lordilo -9.36276 5
1554 lordilo -9.36276 5
1555 lordilo -9.36276 5
1556 lordilo -9.36276 5
1557 lordilo -9.36276 5
1558 lordilo -9.36276 5
1559 lordilo -9.36276 5
1560 lordilo -9.36276 5
1567 lordilo -9.36276 5
1568 lordilo -9.36276 5
1569 lordilo -9.36276 5
1570 lordilo -9.36276 5
1571 lordilo -9.36276 5
1572 lordilo -9.36276 5
1573 lordilo -9.36276 5
1574 lordilo -9.36276 5
1575 lordilo -9.36276 5
1576 lordilo -9.36276 5
1577 lordilo -9.36276 5
1578 lordilo -9.36276 5
1579 lordilo -9.36276 5
1580 lordilo -9.36276 5
1581 lordilo -9.36276 5
1582 lordilo -9.36276 5
1583 lordilo -9.36276 5
1584 lordilo -9.36276 5
1585 lordilo -9.36276 5
1586 lordilo -9.36276 5
1587 lordilo -9.36276 5
1588 lordilo -9.36276 5
1589 lordilo -9.36276 5
1590 lordilo -9.36276 5
1591 lordilo -9.36276 5
1592 lordilo -9.36276 5
1593 lordilo -9.36276 5
1594 lordilo -9.36276 5
1595 lordilo -9.36276 5
1596 lordilo -9.36276 5
1597 lordilo -9.36276 5
1598 lordilo -9.36276 5
1599 lordilo -9.36276 5
1600 lordilo -9.36276 5
1601 lordilo -9.36276 5
1602 lordilo -9.36276 5
1603 lordilo -9.36276 5
1604 lordilo -9.36276 5
1605 lordilo -9.36276 5
1606 lordilo -9.36276 5
1607 lordilo -9.36276 5
1608 lordilo -9.36276 5
1609 lordilo -9.36276 5
1610 lordilo -9.36276 5
1611 lordilo -9.36276 5
1612 lordilo -9.36276 5
1613 lordilo -9.36276 5
1614 lordilo -9.36276 5
1615 lordilo -9.36276 5
1616 lordilo -9.36276 5
1617 lordilo -9.36276 5
1618 lordilo -9.36276 5
1619 lordilo -9.36276 5
1620 lordilo -9.36276 5
1621 lordilo -9.36276 5
1622 lordilo -9.36276 5
1623 lordilo -9.36276 5
1624 lordilo -9.36276 5
1625 lordilo -9.36276 5
1626 lordilo -9.36276 5
1627 lordilo -9.36276 5
1628 lordilo -9.36276 5
1629 lordilo -9.36276 5
1630 lordilo -9.36276 5
1631 lordilo -9.36276 5
1632 lordilo -9.36276 5
1633 lordilo -9.36276 5
1634 lordilo -9.36276 5
1635 lordilo -9.36276 5
1636 lordilo -9.36276 5
1637 lordilo -9.36276 5
1638 lordilo -9.36276 5
1639 lordilo -9.36276 5
1640 lordilo -9.36276 5
1641 lordilo -9.36276 5
1642 lordilo -9.36276 5
1643 lordilo -9.36276 5
1644 lordilo -9.36276 5
1645 lordilo -9.36276 5
1646 lordilo -9.36276 5
1659 lordilo -9.36276 5
1660 lordilo -9.36276 5
1661 lordilo -9.36276 5
1662 lordilo -9.36276 5
1663 lordilo -9.36276 5
1664 lordilo -9.36276 5
1665 lordilo -9.36276 5
1666 lordilo -9.36276 5
1667 lordilo -9.36276 5
1668 lordilo -9.36276 5
1669 lordilo -9.36276 5
1670 lordilo -9.36276 5
1671 lordilo -9.36276 5
1672 lordilo -9.36276 5
1673 lordilo -9.36276 5
1674 lordilo -9.36276 5
1675 lordilo -9.36276 5
1676 lordilo -9.36276 5
1677 lordilo -9.36276 5
1678 lordilo -9.36276 5
1679 lordilo -9.36276 5
1680 lordilo -9.36276 5
1681 lordilo -9.36276 5
1682 lordilo -9.36276 5
1683 lordilo -9.36276 5
1684 lordilo -9.36276 5
1685 lordilo -9.36276 5
1686 lordilo -9.36276 5
1687 lordilo -9.36276 5
1688 lordilo -9.36276 5
1689 lordilo -9.36276 5
1690 lordilo -9.36276 5
1716 lordilo -9.36276 5
1717 lordilo -9.36276 5
1718 lordilo -9.36276 5
1764 lordilo -9.36276 5
1765 lordilo -9.36276 5
1766 lordilo -9.36276 5
1767 lordilo -9.36276 5
1768 lordilo -9.36276 5
1769 lordilo -9.36276 5
1770 lordilo -9.36276 5
1771 lordilo -9.36276 5
1772 lordilo -9.36276 5
1773 lordilo -9.36276 5
1774 lordilo -9.36276 5
1775 lordilo -9.36276 5
1776 lordilo -9.36276 5
1777 lordilo -9.36276 5
1778 lordilo -9.36276 5
1779 lordilo -9.36276 5
1780 lordilo -9.36276 5
1781 lordilo -9.36276 5
1782 lordilo -9.36276 5
1783 lordilo -9.36276 5
1784 lordilo -9.36276 5
1785 lordilo -9.36276 5
1786 lordilo -9.36276 5
1787 lordilo -9.36276 5
1788 lordilo -9.36276 5
1789 lordilo -9.36276 5
1790 lordilo -9.36276 5
1791 lordilo -9.36276 5
1792 lordilo -9.36276 5
1793 lordilo -9.36276 5
1794 lordilo -9.36276 5
1795 lordilo -9.36276 5
1796 lordilo -9.36276 5
1797 lordilo -9.36276 5
1798 lordilo -9.36276 5
1799 lordilo -9.36276 5
1800 lordilo -9.36276 5
1801 lordilo -9.36276 5
1802 lordilo -9.36276 5
1803 lordilo -9.36276 5
1804 lordilo -9.36276 5
1805 lordilo -9.36276 5
1806 lordilo -9.36276 5
1807 lordilo -9.36276 5
1808 lordilo -9.36276 5
1809 lordilo -9.36276 5
1843 lordilo -9.36276 5
1844 lordilo -9.36276 5
1845 lordilo -9.36276 5
1846 lordilo -9.36276 5
1847 lordilo -9.36276 5
1848 lordilo -9.36276 5
1849 lordilo -9.36276 5
1850 lordilo -9.36276 5
1851 lordilo -9.36276 5
1852 lordilo -9.36276 5
1853 lordilo -9.36276 5
1892 roldiro -9.36276 5
1893 roldiro -9.36276 5
1894 roldiro -9.36276 5
1895 roldiro -9.36276 5
1896 roldiro -9.36276 5
1897 roldiro -9.36276 5
1898 roldiro -9.36276 5
1899 roldiro -9.36276 5
1900 roldiro -9.36276 5
1901 roldiro -9.36276 5
1902 roldiro -9.36276 5
1903 roldiro -9.36276 5
1904 roldiro -9.36276 5
1905 roldiro -9.36276 5
1906 roldiro -9.36276 5
1907 roldiro -9.36276 5
1908 roldiro -9.36276 5
1909 roldiro -9.36276 5
1910 roldiro -9.36276 5
1911 roldiro -9.36276 5
1912 roldiro -9.36276 5
1913 roldiro -9.36276 5
1914 roldiro -9.36276 5
1915 roldiro -9.36276 5
1916 roldiro -9.36276 5
1917 roldiro -9.36276 5
1918 roldiro -9.36276 5
1919 roldiro -9.36276 5
1920 roldiro -9.36276 5
1921 roldiro -9.36276 5
1922 roldiro -9.36276 5
1923 roldiro -9.36276 5
1924 roldiro -9.36276 5
1925 roldiro -9.36276 5
1926 roldiro -9.36276 5
1927 roldiro -9.36276 5
1928 roldiro -9.36276 5
1929 roldiro -9.36276 5
1930 roldiro -9.36276 5
1931 roldiro -9.36276 5
1932 roldiro -9.36276 5
1933 roldiro -9.36276 5
1934 roldiro -9.36276 5
1935 roldiro -9.36276 5
1936 roldiro -9.36276 5
1937 roldiro -9.36276 5
1938 roldiro -9.36276 5
1939 roldiro -9.36276 5
1940 roldiro -9.36276 5
1941 roldiro -9.36276 5
1942 roldiro -9.36276 5
1943 roldiro -9.36276 5
1944 roldiro -9.36276 5
1984 roldiro -9.36276 5
1985 roldiro -9.36276 5
1986 roldiro -9.36276 5
1987 roldiro -9.36276 5
1988 roldiro -9.36276 5
1989 roldiro -9.36276 5
1990 roldiro -9.36276 5
1991 roldiro -9.36276 5
1992 roldiro -9.36276 5
1993 roldiro -9.36276 5
1994 roldiro -9.36276 5
1995 roldiro -9.36276 5
1996 roldiro -9.36276 5
1997 roldiro -9.36276 5
1998 roldiro -9.36276 5
1999 roldiro -9.36276 5
2000 roldiro -9.36276 5
2001 roldiro -9.36276 5
2002 roldiro -9.36276 5
2003 roldiro -9.36276 5
2004 roldiro -9.36276 5
2005 roldiro -9.36276 5
2006 roldiro -9.36276 5
2007 roldiro -9.36276 5
2008 roldiro -9.36276 5
2009 roldiro -9.36276 5
2010 roldiro -9.36276 5
2011 roldiro -9.36276 5
2012 roldiro -9.36276 5
2013 roldiro -9.36276 5
2014 roldiro -9.36276 5
2015 roldiro -9.36276 5
2016 roldiro -9.36276 5
2017 roldiro -9.36276 5
2018 roldiro -9.36276 5
2019 roldiro -9.36276 5
2020 roldiro -9.36276 5
2021 roldiro -9.36276 5
2022 roldiro -9.36276 5
2023 roldiro -9.36276 5
2024 roldiro -9.36276 5
2025 roldiro -9.36276 5
2026 roldiro -9.36276 5
2027 roldiro -9.36276 5
2028 roldiro -9.36276 5
2029 roldiro -9.36276 5
2030 roldiro -9.36276 5
2031 roldiro -9.36276 5
2032 roldiro -9.36276 5
2033 roldiro -9.36276 5
2034 roldiro -9.36276 5
2035 roldiro -9.36276 5
2036 roldiro -9.36276 5
2037 roldiro -9.36276 5
2038 roldiro -9.36276 5
2039 roldiro -9.36276 5
2040 roldiro -9.36276 5
2041 roldiro -9.36276 5
2042 roldiro -9.36276 5
2043 roldiro -9.36276 5
2044 roldiro -9.36276 5
2045 roldiro -9.36276 5
2046 roldiro -9.36276 5
2047 roldiro -9.36276 5
2048 roldiro -9.36276 5
2049 roldiro -9.36276 5
2052 roldiro -9.36276 5
2053 roldiro -9.36276 5
2054 roldiro -9.36276 5
2055 roldiro -9.36276 5
2056 roldiro -9.36276 5
2057 roldiro -9.36276 5
2058 roldiro -9.36276 5
2059 roldiro -9.36276 5
2060 roldiro -9.36276 5
2061 roldiro -9.36276 5
2062 roldiro -9.36276 5
2063 roldiro -9.36276 5
2064 roldiro -9.36276 5
2065 roldiro -9.36276 5
2066 roldiro -9.36276 5
2067 roldiro -9.36276 5
2068 roldiro -9.36276 5
2069 roldiro -9.36276 5
2070 roldiro -9.36276 5
2071 roldiro -9.36276 5
2072 roldiro -9.36276 5
2073 roldiro -9.36276 5
2074 roldiro -9.36276 5
2075 roldiro -9.36276 5
2076 roldiro -9.36276 5
2077 roldiro -9.36276 5
2078 roldiro -9.36276 5
2079 roldiro -9.36276 5
2080 roldiro -9.36276 5
2081 roldiro -9.36276 5
2082 roldiro -9.36276 5
2083 roldiro -9.36276 5
2084 roldiro -9.36276 5
2085 roldiro -9.36276 5
2086 roldiro -9.36276 5
2094 roldiro -9.36276 5
2095 roldiro -9.36276 5
2096 roldiro -9.36276 5
2097 roldiro -9.36276 5
2098 roldiro -9.36276 5
2099 roldiro -9.36276 5
2105 roldiro -9.36276 5
2106 roldiro -9.36276 5
2107 roldiro -9.36276 5
2108 roldiro -9.36276 5
2109 roldiro -9.36276 5
2110 roldiro -9.36276 5
2127 roldiro -9.36276 5
2128 roldiro -9.36276 5
2129 roldiro -9.36276 5
2130 roldiro -9.36276 5
2131 roldiro -9.36276 5
2132 roldiro -9.36276 5
2133 roldiro -9.36276 5
2158 roldiro -9.36276 5
2159 roldiro -9.36276 5
2160 roldiro -9.36276 5
2161 roldiro -9.36276 5
2162 roldiro -9.36276 5
2163 roldiro -9.36276 5
2164 roldiro -9.36276 5
2174 roldiro -9.36276 5
2175 roldiro -9.36276 5
2176 roldiro -9.36276 5
2177 roldiro -9.36276 5
2178 roldiro -9.36276 5
2179 roldiro -9.36276 5
2180 roldiro -9.36276 5
2181 roldiro -9.36276 5
2182 roldiro -9.36276 5
2183 roldiro -9.36276 5
2184 roldiro -9.36276 5
2185 roldiro -9.36276 5
2186 roldiro -9.36276 5
2187 roldiro -9.36276 5
2188 roldiro -9.36276 5
2189 roldiro -9.36276 5
2190 roldiro -9.36276 5
2191 roldiro -9.36276 5
2192 roldiro -9.36276 5
2193 roldiro -9.36276 5
2194 roldiro -9.36276 5
2195 roldiro -9.36276 5
2196 roldiro -9.36276 5
2197 roldiro -9.36276 5
2198 roldiro -9.36276 5
2199 roldiro -9.36276 5
2200 roldiro -9.36276 5
2201 roldiro -9.36276 5
2202 roldiro -9.36276 5
2203 roldiro -9.36276 5
2204 roldiro -9.36276 5
2205 roldiro -9.36276 5
2206 roldiro -9.36276 5
2207 roldiro -9.36276 5
2208 roldiro -9.36276 5
2209 roldiro -9.36276 5
2210 roldiro -9.36276 5
2211 roldiro -9.36276 5
2212 roldiro -9.36276 5
2213 roldiro -9.36276 5
2214 roldiro -9.36276 5
2215 roldiro -9.36276 5
2216 roldiro -9.36276 5
2217 roldiro -9.36276 5
2218 roldiro -9.36276 5
2219 roldiro -9.36276 5
2220 roldiro -9.36276 5
2226 roldiro -9.36276 5
2227 roldiro -9.36276 5
2228 roldiro -9.36276 5
2229 roldiro -9.36276 5
2230 roldiro -9.36276 5
2231 roldiro -9.36276 5
2232 roldiro -9.36276 5
2233 roldiro -9.36276 5
2234 roldiro -9.36276 5
2235 roldiro -9.36276 5
2236 roldiro -9.36276 5
2237 roldiro -9.36276 5
2238 roldiro -9.36276 5
2239 roldiro -9.36276 5
2240 roldiro -9.36276 5
2241 roldiro -9.36276 5
2242 roldiro -9.36276 5
2243 roldiro -9.36276 5
2244 roldiro -9.36276 5
2245 roldiro -9.36276 5
2246 roldiro -9.36276 5
2247 roldiro -9.36276 5
2248 roldiro -9.36276 5
2249 roldiro -9.36276 5
2250 roldiro -9.36276 5
2251 roldiro -9.36276 5
2252 roldiro -9.36276 5
2253 roldiro -9.36276 5
2254 roldiro -9.36276 5
2255 roldiro -9.36276 5
2256 roldiro -9.36276 5
2257 roldiro -9.36276 5
2258 roldiro -9.36276 5
2259 roldiro -9.36276 5
2260 roldiro -9.36276 5
2261 roldiro -9.36276 5
2262 roldiro -9.36276 5
2263 roldiro -9.36276 5
2264 roldiro -9.36276 5
2265 roldiro -9.36276 5
2266 roldiro -9.36276 5
2267 roldiro -9.36276 5
2268 roldiro -9.36276 5
2269 roldiro -9.36276 5
2270 roldiro -9.36276 5
2271 roldiro -9.36276 5
2272 roldiro -9.36276 5
2273 roldiro -9.36276 5
2274 roldiro -9.36276 5
2275 roldiro -9.36276 5
2276 roldiro -9.36276 5
2277 roldiro -9.36276 5
2278 roldiro -9.36276 5
2279 roldiro -9.36276 5
2280 roldiro -9.36276 5
2281 roldiro -9.36276 5
2282 roldiro -9.36276 5
2283 roldiro -9.36276 5
2284 roldiro -9.36276 5
2285 roldiro -9.36276 5
2286 roldiro -9.36276 5
2287 roldiro -9.36276 5
2288 roldiro -9.36276 5
2289 roldiro -9.36276 5
2292 roldiro -9.36276 5
2293 roldiro -9.36276 5
2294 roldiro -9.36276 5
2295 roldiro -9.36276 5
2296 roldiro -9.36276 5
2297 roldiro -9.36276 5
2298 roldiro -9.36276 5
2299 roldiro -9.36276 5
2300 roldiro -9.36276 5
2301 roldiro -9.36276 5
2302 roldiro -9.36276 5
2303 roldiro -9.36276 5
2304 roldiro -9.36276 5
2305 roldiro -9.36276 5
2306 roldiro -9.36276 5
2307 roldiro -9.36276 5
2309 roldiro -9.36276 5
2310 roldiro -9.36276 5
2311 roldiro -9.36276 5
2312 roldiro -9.36276 5
2313 roldiro -9.36276 5
2314 roldiro -9.36276 5
2315 roldiro -9.36276 5
2316 roldiro -9.36276 5
2317 roldiro -9.36276 5
2318 roldiro -9.36276 5
2319 roldiro -9.36276 5
2320 roldiro -9.36276 5
2321 roldiro -9.36276 5
2322 roldiro -9.36276 5
2323 roldiro -9.36276 5
2324 roldiro -9.36276 5
2325 roldiro -9.36276 5
2326 roldiro -9.36276 5
2327 roldiro -9.36276 5
2328 roldiro -9.36276 5
2329 roldiro -9.36276 5
2330 roldiro -9.36276 5
2331 roldiro -9.36276 5
2332 roldiro -9.36276 5
2333 roldiro -9.36276 5
2334 roldiro -9.36276 5
2335 roldiro -9.36276 5
2336 roldiro -9.36276 5
2337 roldiro -9.36276 5
2338 roldiro -9.36276 5
2339 roldiro -9.36276 5
2340 roldiro -9.36276 5
2341 roldiro -9.36276 5
2342 roldiro -9.36276 5
2343 roldiro -9.36276 5
2344 roldiro -9.36276 5
2345 roldiro -9.36276 5
2346 roldiro -9.36276 5
2347 roldiro -9.36276 5
2348 roldiro -9.36276 5
2349 roldiro -9.36276 5
2350 roldiro -9.36276 5
2351 roldiro -9.36276 5
2352 roldiro -9.36276 5
2353 roldiro -9.36276 5
2354 roldiro -9.36276 5
2355 roldiro -9.36276 5
2356 roldiro -9.36276 5
2357 roldiro -9.36276 5
2358 roldiro -9.36276 5
2359 roldiro -9.36276 5
2360 roldiro -9.36276 5
2361 roldiro -9.36276 5
2362 roldiro -9.36276 5
2363 roldiro -9.36276 5
2364 roldiro -9.36276 5
2365 roldiro -9.36276 5
2366 roldiro -9.36276 5
2367 roldiro -9.36276 5
2368 roldiro -9.36276 5
2369 roldiro -9.36276 5
2370 roldiro -9.36276 5
2371 roldiro -9.36276 5
2372 roldiro -9.36276 5
2373 roldiro -9.36276 5
2374 roldiro -9.36276 5
2375 roldiro -9.36276 5
2376 roldiro -9.36276 5
2377 roldiro -9.36276 5
2378 roldiro -9.36276 5
2379 roldiro -9.36276 5
2380 roldiro -9.36276 5
2381 roldiro -9.36276 5
2382 roldiro -9.36276 5
2383 roldiro -9.36276 5
2384 roldiro -9.36276 5
2385 roldiro -9.36276 5
2386 roldiro -9.36276 5
2387 roldiro -9.36276 5
2388 roldiro -9.36276 5
2389 roldiro -9.36276 5
2397 roldiro -9.36276 5
2398 roldiro -9.36276 5
2399 roldiro -9.36276 5
2400 roldiro -9.36276 5
2401 roldiro -9.36276 5
2402 roldiro -9.36276 5
2403 roldiro -9.36276 5
2404 roldiro -9.36276 5
2405 roldiro -9.36276 5
2406 roldiro -9.36276 5
2407 roldiro -9.36276 5
2408 roldiro -9.36276 5
2409 roldiro -9.36276 5
2410 roldiro -9.36276 5
2411 roldiro -9.36276 5
2412 roldiro -9.36276 5
2413 roldiro -9.36276 5
2414 roldiro -9.36276 5
2415 roldiro -9.36276 5
2416 roldiro -9.36276 5
2417 roldiro -9.36276 5
2418 roldiro -9.36276 5
2419 roldiro -9.36276 5
2420 roldiro -9.36276 5
2421 roldiro -9.36276 5
2422 roldiro -9.36276 5
2423 roldiro -9.36276 5
2424 roldiro -9.36276 5
2425 roldiro -9.36276 5
2426 roldiro -9.36276 5
2427 roldiro -9.36276 5
2428 roldiro -9.36276 5
2429 roldiro -9.36276 5
2430 roldiro -9.36276 5
2431 roldiro -9.36276 5
2432 roldiro -9.36276 5
2433 roldiro -9.36276 5
2434 roldiro -9.36276 5
2435 roldiro -9.36276 5
2436 roldiro -9.36276 5
2437 roldiro -9.36276 5
2438 roldiro -9.36276 5
2439 roldiro -9.36276 5
2440 roldiro -9.36276 5
2441 roldiro -9.36276 5
2442 roldiro -9.36276 5
2455 roldiro -9.36276 5
2456 roldiro -9.36276 5
2457 roldiro -9.36276 5
2458 roldiro -9.36276 5
2459 roldiro -9.36276 5
2460 roldiro -9.36276 5
2461 roldiro -9.36276 5
2462 roldiro -9.36276 5
2463 roldiro -9.36276 5
2464 roldiro -9.36276 5
2465 roldiro -9.36276 5
2466 roldiro -9.36276 5
2467 roldiro -9.36276 5
2468 roldiro -9.36276 5
2469 roldiro -9.36276 5
2470 roldiro -9.36276 5
2471 roldiro -9.36276 5
2472 roldiro -9.36276 5
2473 roldiro -9.36276 5
2474 roldiro -9.36276 5
2475 roldiro -9.36276 5
2476 roldiro -9.36276 5
2477 roldiro -9.36276 5
2478 roldiro -9.36276 5
2479 roldiro -9.36276 5
2480 roldiro -9.36276 5
2481 roldiro -9.36276 5
2482 roldiro -9.36276 5
2483 roldiro -9.36276 5
2484 roldiro -9.36276 5
2485 roldiro -9.36276 5
2486 roldiro -9.36276 5
2487 roldiro -9.36276 5
2488 roldiro -9.36276 5
2489 roldiro -9.36276 5
2490 roldiro -9.36276 5
2491 roldiro -9.36276 5
