Iteration_Number  Configuration  Energy  Contact_count
2322 llddrrul -9.9 4
2323 llddrrul -9.9 4
2324 llddrrul -9.9 4
2325 llddrrul -9.9 4
2326 llddrrul -9.9 4
2327 llddrurd -8.4 4
2328 llddrurd -8.4 4
2329 llddrrul -9.9 4
2330 llddrrul -9.9 4
2331 llddrrul -9.9 4
2332 dlddrrul -8.1 3
2333 dlddrrul -8.1 3
2334 dlddrrul -8.1 3
2335 dlddrrul -8.1 3
2336 llddrrul -9.9 4
2337 llddrrul -9.9 4
2338 llddrrul -9.9 4
2339 llddrrul -9.9 4
2340 lldrrdll -7.1 4
2341 llddrrul -9.9 4
2342 lluurrdl -9.9 4
2343 lluurrdl -9.9 4
2344 lluurrdl -9.9 4
2345 lluurrdl -9.9 4
2346 llddrrul -9.9 4
2347 llddrrul -9.9 4
2348 llddrrul -9.9 4
2349 llddrrul -9.9 4
2350 llddrrul -9.9 4
2351 llddrrul -9.9 4
2352 llddrrul -9.9 4
2353 llddrrul -9.9 4
2354 lldrrdll -7.1 4
2355 lldrrdll -7.1 4
2356 lldrrdll -7.1 4
2357 lldrrdll -7.1 4
2358 llddrrul -9.9 4
2359 llddrurd -8.4 4
2360 llddrurd -8.4 4
2361 llddrurd -8.4 4
2362 llddrurd -8.4 4
2363 llddrurd -8.4 4
2364 llddrurd -8.4 4
2365 llddrurr -5 3
2366 llddrurr -5 3
2367 dlddrurr -3.2 2
2368 dlddruru -5.2 3
2369 dlddrurd -6.6 3
2370 dlddrurd -6.6 3
2371 dlddrurd -6.6 3
2372 dlddrurd -6.6 3
2373 dlddrrul -8.1 3
2374 dlddrrul -8.1 3
2375 dlddrrul -8.1 3
2376 dlddrrul -8.1 3
2377 dlddrrul -8.1 3
2378 dlddrrul -8.1 3
2379 dlddrurd -6.6 3
2380 dlddrurd -6.6 3
2381 llddrurd -8.4 4
2382 llddrrul -9.9 4
2383 lluurrdl -9.9 4
2384 lluurrdl -9.9 4
2385 lluurrdl -9.9 4
2386 lluurrdl -9.9 4
2387 lluurrdl -9.9 4
2388 lluurrdl -9.9 4
2389 lluurdru -8.4 4
2390 lluurrdl -9.9 4
2391 lluurrdl -9.9 4
2392 lluurrdl -9.9 4
2393 lluurrdl -9.9 4
2394 lluurrdl -9.9 4
2395 lluurrdl -9.9 4
2396 lluurrdl -9.9 4
2397 lluurrdl -9.9 4
2398 llddrrul -9.9 4
2399 lluurrdl -9.9 4
2400 lluurrdl -9.9 4
2401 lluurrdl -9.9 4
2402 lluurrdl -9.9 4
2403 lluurrdl -9.9 4
2404 lluurrdl -9.9 4
2405 lluurrdl -9.9 4
2406 llddrrul -9.9 4
2407 lluurrdl -9.9 4
2408 lluurrdl -9.9 4
2409 lluurrdl -9.9 4
2410 llddrrul -9.9 4
2411 llddrrul -9.9 4
2412 llddrrul -9.9 4
2413 lluurrdl -9.9 4
2414 lluurrdl -9.9 4
2415 lluurrdl -9.9 4
2416 lluurdru -8.4 4
2417 lluurdru -8.4 4
2418 lluurrdl -9.9 4
2419 lluurrdl -9.9 4
2420 llddrrul -9.9 4
2421 llddrrul -9.9 4
2422 lluurrdl -9.9 4
2423 llddrrul -9.9 4
2424 lluurrdl -9.9 4
2425 lluurrdl -9.9 4
2426 lluurdru -8.4 4
2427 lluurrdl -9.9 4
2428 lluurrdl -9.9 4
2429 lluurrdl -9.9 4
2430 lluurrdl -9.9 4
2431 lluurrdl -9.9 4
2432 lluurdru -8.4 4
2433 lluurdru -8.4 4
2434 lluurdru -8.4 4
2435 lluurdru -8.4 4
2436 lluurdru -8.4 4
2437 lluurdru -8.4 4
2438 lluurdru -8.4 4
2439 lluurdru -8.4 4
2440 lluurdru -8.4 4
2441 lluurdru -8.4 4
2442 lluurrdl -9.9 4
2443 lluurrdl -9.9 4
2444 llddrrul -9.9 4
2445 llddrrul -9.9 4
2446 dlddrrul -8.1 3
2447 dlddrrul -8.1 3
2448 dlddrrul -8.1 3
2449 dlddrrul -8.1 3
2450 dlddrrul -8.1 3
2451 dldrrdll -5.4 3
2452 lldrrdll -7.1 4
2453 llddrrul -9.9 4
2454 llddrrul -9.9 4
2455 llddrrul -9.9 4
2456 lluurrdl -9.9 4
2457 llddrrul -9.9 4
2458 llddrrul -9.9 4
2459 llddrrul -9.9 4
2460 llddrrul -9.9 4
2461 llddrrul -9.9 4
2462 llddrrul -9.9 4
2463 llddrrul -9.9 4
2464 llddrrul -9.9 4
2465 lluurrdl -9.9 4
2466 lluurrdl -9.9 4
2467 lluurrdl -9.9 4
2468 uluurrdl -8.1 3
2469 uluurrdl -8.1 3
2470 uluurrdl -8.1 3
2471 uluurrdl -8.1 3
2472 lluurrdl -9.9 4
2473 lluurrdl -9.9 4
2474 lluurrdl -9.9 4
2475 llddrrul -9.9 4
2476 llddrrul -9.9 4
2477 llddrrul -9.9 4
2478 llddrrul -9.9 4
2479 llddrrul -9.9 4
2480 llddrrul -9.9 4
2481 llddrrul -9.9 4
2482 llddrrul -9.9 4
2483 llddrurd -8.4 4
2484 llddrurd -8.4 4
2485 llddrurd -8.4 4
2486 llddrurd -8.4 4
2487 llddrurd -8.4 4
2488 llddrrul -9.9 4
2489 llddrrul -9.9 4
2490 llddrrul -9.9 4
2491 llddrrul -9.9 4
2492 llddrrul -9.9 4
2493 llddrrul -9.9 4
2494 llddrrul -9.9 4
2495 llddrrul -9.9 4
2496 llddrrul -9.9 4
2497 lluurrdl -9.9 4
2498 lluurrdl -9.9 4
2499 lluurrdl -9.9 4
2500 lluurdru -8.4 4
2501 lluurdru -8.4 4
2502 lluurdru -8.4 4
2503 lluurrdl -9.9 4
2504 lluurrdl -9.9 4
2505 lluurrdl -9.9 4
2506 lluurrdl -9.9 4
2507 llddrrul -9.9 4
2508 llddrrul -9.9 4
2509 llddrrul -9.9 4
2510 llddrrul -9.9 4
2511 llddrrul -9.9 4
2512 llddrrul -9.9 4
2513 llddrrul -9.9 4
2514 llddrrul -9.9 4
2515 llddrrul -9.9 4
2516 llddrrul -9.9 4
2517 llddrrul -9.9 4
2518 llddrrul -9.9 4
2519 llddrrul -9.9 4
2520 llddrrul -9.9 4
2521 llddrrul -9.9 4
2522 lluurrdl -9.9 4
2523 lluurrdl -9.9 4
2524 lluurdru -8.4 4
2525 lluurrdl -9.9 4
2526 llddrrul -9.9 4
2527 llddrrul -9.9 4
2528 llddrrul -9.9 4
2529 llddrrul -9.9 4
2530 llddrrul -9.9 4
2531 llddrrul -9.9 4
2532 llddrrul -9.9 4
2533 llddrrul -9.9 4
2534 llddrrul -9.9 4
2535 dlddrrul -8.1 3
2536 llddrrul -9.9 4
2537 llddrrul -9.9 4
2538 llddrrul -9.9 4
2539 lluurrdl -9.9 4
2540 llddrrul -9.9 4
2541 llddrrul -9.9 4
2542 llddrrul -9.9 4
2543 lluurrdl -9.9 4
2544 llddrrul -9.9 4
2545 llddrrul -9.9 4
2546 lluurrdl -9.9 4
2547 lluurrdl -9.9 4
2548 lluurrdl -9.9 4
2549 lluurrdl -9.9 4
2550 lurulldd -6.7 4
2551 lurulldd -6.7 4
2552 uurulldd -6.2 3
2553 uurulldl -4.2 2
2554 uurulldl -4.2 2
2555 uurulldl -4.2 2
2556 uurulldl -4.2 2
2557 uurulldd -6.2 3
2558 uluurrdl -8.1 3
2559 uluurrdl -8.1 3
2560 uluurrdl -8.1 3
2561 uluurrdl -8.1 3
2562 uluurrdl -8.1 3
2563 uluurrdl -8.1 3
2564 uluurrdl -8.1 3
2565 uluurrdl -8.1 3
2566 uluurrdl -8.1 3
2567 uluurrdl -8.1 3
2568 uluurrdl -8.1 3
2569 uluurrdl -8.1 3
2570 uurulldd -6.2 3
2571 uurulldd -6.2 3
2572 uurulldd -6.2 3
2573 uurulldd -6.2 3
2574 uluurrdl -8.1 3
2575 uluurrdl -8.1 3
2576 uluurrdl -8.1 3
2577 uluurrdl -8.1 3
2578 uluurrdl -8.1 3
2579 ulurrull -5.4 3
2580 uluurrdl -8.1 3
2581 uluurrdl -8.1 3
2582 uluurrdl -8.1 3
2583 uluurrdl -8.1 3
2584 lluurrdl -9.9 4
2585 lluurrdl -9.9 4
2586 lluurrdl -9.9 4
2587 llddrrul -9.9 4
2588 llddrrul -9.9 4
2589 llddrrul -9.9 4
2590 llddrrul -9.9 4
2591 llddrrul -9.9 4
2592 llddrrul -9.9 4
2593 llddrrul -9.9 4
2594 dlddrrul -8.1 3
2595 dlddrrul -8.1 3
2596 dlddrurd -6.6 3
2597 llddrurd -8.4 4
2598 llddrurd -8.4 4
2599 llddrurd -8.4 4
2600 llddrurd -8.4 4
2601 llddrurd -8.4 4
2602 llddrurd -8.4 4
2603 llddrurd -8.4 4
2604 llddrurd -8.4 4
2605 llddrurd -8.4 4
2606 llddrurd -8.4 4
2607 llddrurd -8.4 4
2608 llddrurd -8.4 4
2609 llddrrul -9.9 4
2610 llddrrul -9.9 4
2611 llddrrul -9.9 4
2612 llddrrul -9.9 4
2613 llddrrul -9.9 4
2614 llddrrul -9.9 4
2615 llddrrul -9.9 4
2616 llddrrul -9.9 4
2617 llddrrul -9.9 4
2618 lluurrdl -9.9 4
2619 lluurrdl -9.9 4
2620 lluurrdl -9.9 4
2621 llddrrul -9.9 4
2622 llddrrul -9.9 4
2623 llddrrul -9.9 4
2624 lluurrdl -9.9 4
2625 lluurrdl -9.9 4
2626 lluurrdl -9.9 4
2627 llddrrul -9.9 4
2628 llddrrul -9.9 4
2629 llddrrul -9.9 4
2630 llddrurd -8.4 4
2631 llddrurd -8.4 4
2632 llddrurd -8.4 4
2633 llddrurd -8.4 4
2634 llddrurd -8.4 4
2635 llddrurd -8.4 4
2636 llddrurd -8.4 4
2637 llddrurd -8.4 4
2638 llddrurd -8.4 4
2639 llddrurd -8.4 4
2640 llddrurd -8.4 4
2641 llddrurd -8.4 4
2642 llddrurd -8.4 4
2643 llddrurd -8.4 4
2644 llddrrul -9.9 4
2645 llddrrul -9.9 4
2646 llddrrul -9.9 4
2647 llddrrul -9.9 4
2648 llddrrul -9.9 4
2649 llddrrul -9.9 4
2650 llddrrul -9.9 4
2651 llddrrul -9.9 4
2652 lluurrdl -9.9 4
2653 lluurdru -8.4 4
2654 lluurdru -8.4 4
2655 lluurdru -8.4 4
2656 lluurdru -8.4 4
2657 lluurdru -8.4 4
2658 lluurdru -8.4 4
2659 lluurdru -8.4 4
2660 lluurdru -8.4 4
2661 uluurdru -6.6 3
2662 lluurdru -8.4 4
2663 lluurdru -8.4 4
2664 lluurdru -8.4 4
2665 lluurdru -8.4 4
2666 lluurdru -8.4 4
2667 lluurrdl -9.9 4
2668 lluurrdl -9.9 4
2669 lluurrdl -9.9 4
2670 lluurrdl -9.9 4
2671 llddrrul -9.9 4
2672 lluurrdl -9.9 4
2673 lluurrdl -9.9 4
2674 lluurrdl -9.9 4
2675 lluurrdl -9.9 4
2676 lluurrdl -9.9 4
2677 llddrrul -9.9 4
2678 lluurrdl -9.9 4
2679 lluurrdl -9.9 4
2680 llddrrul -9.9 4
2681 lluurrdl -9.9 4
2682 lluurrdl -9.9 4
2683 lluurrdl -9.9 4
2684 lluurrdl -9.9 4
2685 lluurrdl -9.9 4
2686 lluurrdl -9.9 4
2687 lluurrdl -9.9 4
2688 lluurrdl -9.9 4
2689 llddrrul -9.9 4
2690 llddrrul -9.9 4
2691 lluurrdl -9.9 4
2692 lluurrdl -9.9 4
2693 lluurrdl -9.9 4
2694 lluurrdl -9.9 4
2695 lluurrdl -9.9 4
2696 lluurrdl -9.9 4
2697 lluurrdl -9.9 4
2698 lluurrdl -9.9 4
2699 lluurrdl -9.9 4
2700 lluurrdl -9.9 4
2701 lluurrdl -9.9 4
2702 lluurrdl -9.9 4
2703 lluurdru -8.4 4
2704 lluurdru -8.4 4
2705 lluurrdl -9.9 4
2706 lluurrdl -9.9 4
2707 lluurrdl -9.9 4
2708 lluurdru -8.4 4
2709 lluurdru -8.4 4
2710 lluurdru -8.4 4
2711 lluurdru -8.4 4
2712 lluurdru -8.4 4
2713 lluurdru -8.4 4
2714 lluurdru -8.4 4
2715 uluurdru -6.6 3
2716 lluurdru -8.4 4
2717 lluurdru -8.4 4
2718 lluurrdl -9.9 4
2719 lluurrdl -9.9 4
2720 lluurrdl -9.9 4
2721 lluurrdl -9.9 4
2722 lluurrdl -9.9 4
2723 uluurrdl -8.1 3
2724 uluurrdl -8.1 3
2725 lluurrdl -9.9 4
2726 lluurrdl -9.9 4
2727 lluurrdl -9.9 4
2728 lluurrdl -9.9 4
2729 lluurrdl -9.9 4
2730 lluurrdl -9.9 4
2731 lluurrdl -9.9 4
2732 lluurrdl -9.9 4
2733 llddrrul -9.9 4
2734 llddrrul -9.9 4
2735 llddrrul -9.9 4
2736 llddrrul -9.9 4
2737 lluurrdl -9.9 4
2738 lluurrdl -9.9 4
2739 llddrrul -9.9 4
2740 llddrrul -9.9 4
2741 llddrrul -9.9 4
2742 dlddrrul -8.1 3
2743 dldrrdll -5.4 3
2744 dldrrdll -5.4 3
2745 dldrrdll -5.4 3
2746 dldrrdll -5.4 3
2747 lldrrdll -7.1 4
2748 lldrrdll -7.1 4
2749 lldrrdll -7.1 4
2750 lldrrdll -7.1 4
2751 llddrrul -9.9 4
2752 llddrrul -9.9 4
2753 lldrrdll -7.1 4
2754 lldrrdll -7.1 4
2755 lldrrdll -7.1 4
2756 lldrrdll -7.1 4
2757 lldrrdll -7.1 4
2758 llddrrul -9.9 4
2759 lluurrdl -9.9 4
2760 llddrrul -9.9 4
2761 dlddrrul -8.1 3
2762 dlddrrul -8.1 3
2763 dlddrrul -8.1 3
2764 dlddrrul -8.1 3
2765 llddrrul -9.9 4
2766 llddrrul -9.9 4
2767 llddrrul -9.9 4
2768 llddrrul -9.9 4
2769 llddrurd -8.4 4
2770 llddrurd -8.4 4
2771 llddrurd -8.4 4
2772 llddrurd -8.4 4
2773 llddrrul -9.9 4
2774 llddrurd -8.4 4
2775 llddrrul -9.9 4
2776 llddrurd -8.4 4
2777 llddrrul -9.9 4
2778 llddrrul -9.9 4
2779 llddrrul -9.9 4
2780 llddrrul -9.9 4
2781 llddrrul -9.9 4
2782 llddrrul -9.9 4
2783 llddrrul -9.9 4
2784 lluurrdl -9.9 4
2785 llddrrul -9.9 4
2786 llddrrul -9.9 4
2787 llddrrul -9.9 4
2788 lluurrdl -9.9 4
2789 lluurdru -8.4 4
2790 lluurdru -8.4 4
2791 lluurdru -8.4 4
2792 lluurdru -8.4 4
2793 lluurdru -8.4 4
2794 lluurdru -8.4 4
2795 lluurdru -8.4 4
2796 lluurrdl -9.9 4
2797 lluurrdl -9.9 4
2798 lluurrdl -9.9 4
2799 llddrrul -9.9 4
2800 llddrrul -9.9 4
2801 llddrrul -9.9 4
2802 lluurrdl -9.9 4
2803 llddrrul -9.9 4
2804 lluurrdl -9.9 4
2805 lluurrdl -9.9 4
2806 lluurrdl -9.9 4
2807 lluurrdl -9.9 4
2808 lluurdru -8.4 4
2809 uluurdru -6.6 3
2810 uluurdru -6.6 3
2811 uluurdru -6.6 3
2812 uluurrdl -8.1 3
2813 lluurrdl -9.9 4
2814 lluurrdl -9.9 4
2815 lluurrdl -9.9 4
2816 lurulldd -6.7 4
2817 uurulldd -6.2 3
2818 uurulldd -6.2 3
2819 uurulldd -6.2 3
2820 uurulldd -6.2 3
2821 lurulldd -6.7 4
2822 lluurrdl -9.9 4
2823 lluurrdl -9.9 4
2824 lluurrdl -9.9 4
2825 lluurrdl -9.9 4
2826 lluurrdl -9.9 4
2827 lluurrdl -9.9 4
2828 uluurrdl -8.1 3
2829 uluurrdl -8.1 3
2830 lluurrdl -9.9 4
2831 lluurrdl -9.9 4
2832 uluurrdl -8.1 3
2833 uluurrdl -8.1 3
2834 uluurrdl -8.1 3
2835 lluurrdl -9.9 4
2836 lluurrdl -9.9 4
2837 uluurrdl -8.1 3
2838 uluurdru -6.6 3
2839 uluurdru -6.6 3
2840 lluurdru -8.4 4
2841 lluurdru -8.4 4
2842 lluurdru -8.4 4
2843 lluurdru -8.4 4
2844 lluurdru -8.4 4
2845 lluurdru -8.4 4
2846 lluurdru -8.4 4
2847 lluurrdl -9.9 4
2848 lluurrdl -9.9 4
2849 lluurrdl -9.9 4
2850 lluurrdl -9.9 4
2851 lluurrdl -9.9 4
2852 lluurrdl -9.9 4
2853 lluurrdl -9.9 4
2854 lluurrdl -9.9 4
2855 lluurrdl -9.9 4
2856 llddrrul -9.9 4
2857 llddrrul -9.9 4
2858 llddrrul -9.9 4
2859 llddrrul -9.9 4
2860 llddrrul -9.9 4
2861 llddrrul -9.9 4
2862 llddrrul -9.9 4
2863 llddrrul -9.9 4
2864 llddrrul -9.9 4
2865 llddrrul -9.9 4
2866 llddrrul -9.9 4
2867 llddrrul -9.9 4
2868 llddrrul -9.9 4
2869 llddrrul -9.9 4
2870 lluurrdl -9.9 4
2871 lluurrdl -9.9 4
2872 lluurrdl -9.9 4
2873 lluurrdl -9.9 4
2874 llddrrul -9.9 4
2875 lluurrdl -9.9 4
2876 llddrrul -9.9 4
2877 llddrrul -9.9 4
2878 llddrrul -9.9 4
2879 llddrrul -9.9 4
2880 dlddrrul -8.1 3
2881 ddrdlluu -6.2 3
2882 ldrdlluu -6.7 4
2883 ddrdlluu -6.2 3
2884 ddrdlluu -6.2 3
2885 dlddrrul -8.1 3
2886 dlddrrul -8.1 3
2887 dlddrrul -8.1 3
2888 llddrrul -9.9 4
2889 llddrrul -9.9 4
2890 llddrrul -9.9 4
2891 llddrrul -9.9 4
2892 lluurrdl -9.9 4
2893 lluurrdl -9.9 4
2894 llddrrul -9.9 4
2895 ldrdlluu -6.7 4
2896 ldrdlluu -6.7 4
2897 ldrdllul -4.7 3
2898 ldrdlluu -6.7 4
2899 llddrrul -9.9 4
2900 llddrrul -9.9 4
2901 llddrurd -8.4 4
2902 llddrurd -8.4 4
2903 llddrrul -9.9 4
2904 llddrrul -9.9 4
2905 llddrrul -9.9 4
2906 llddrrul -9.9 4
2907 lluurrdl -9.9 4
2908 lluurrdl -9.9 4
2909 lluurrdl -9.9 4
2910 lluurrdl -9.9 4
2911 llddrrul -9.9 4
2912 llddrrul -9.9 4
2913 llddrrul -9.9 4
2914 lluurrdl -9.9 4
2915 lluurrdl -9.9 4
2916 llddrrul -9.9 4
2917 llddrrul -9.9 4
2918 lluurrdl -9.9 4
2919 lluurrdl -9.9 4
2920 lluurrdl -9.9 4
2921 lluurrdl -9.9 4
2922 lluurrdl -9.9 4
2923 lluurrdl -9.9 4
2924 llddrrul -9.9 4
2925 llddrrul -9.9 4
2926 llddrrul -9.9 4
2927 lluurrdl -9.9 4
2928 lluurrdl -9.9 4
2929 lluurrdl -9.9 4
2930 lluurrdl -9.9 4
2931 lluurrdl -9.9 4
2932 lluurrdl -9.9 4
2933 lluurrdl -9.9 4
2934 lluurrdl -9.9 4
2935 lluurrdl -9.9 4
2936 lluurrdl -9.9 4
2937 uluurrdl -8.1 3
2938 uluurrdl -8.1 3
2939 uluurrdl -8.1 3
2940 uluurrdl -8.1 3
2941 uluurrdl -8.1 3
2942 uluurrdl -8.1 3
2943 uluurrdl -8.1 3
2944 uluurrdl -8.1 3
2945 uluurrdl -8.1 3
2946 uluurrdl -8.1 3
2947 uluurrdl -8.1 3
2948 lluurrdl -9.9 4
2949 lluurrdl -9.9 4
2950 lluurdru -8.4 4
2951 lluurrdl -9.9 4
2952 lluurrdl -9.9 4
2953 lluurrdl -9.9 4
2954 lluurrdl -9.9 4
2955 lluurrdl -9.9 4
2956 llddrrul -9.9 4
2957 llddrrul -9.9 4
2958 dlddrrul -8.1 3
2959 dlddrrul -8.1 3
2960 dlddrurd -6.6 3
2961 llddrurd -8.4 4
2962 llddrurd -8.4 4
2963 llddrurd -8.4 4
2964 llddrurd -8.4 4
2965 llddrurd -8.4 4
2966 llddrrul -9.9 4
2967 llddrrul -9.9 4
2968 lluurrdl -9.9 4
2969 lluurrdl -9.9 4
2970 llddrrul -9.9 4
2971 llddrrul -9.9 4
2972 llddrrul -9.9 4
2973 llddrrul -9.9 4
2974 llddrrul -9.9 4
2975 lluurrdl -9.9 4
2976 lluurrdl -9.9 4
2977 llddrrul -9.9 4
2978 llddrrul -9.9 4
2979 llddrrul -9.9 4
2980 llddrrul -9.9 4
2981 llddrrul -9.9 4
2982 llddrrul -9.9 4
2983 llddrrul -9.9 4
2984 llddrrul -9.9 4
2985 llddrrul -9.9 4
2986 llddrrul -9.9 4
2987 llddrrul -9.9 4
2988 llddrrul -9.9 4
2989 llddrurd -8.4 4
2990 llddrrul -9.9 4
2991 llddrrul -9.9 4
2992 llddrrul -9.9 4
2993 lluurrdl -9.9 4
2994 lluurrdl -9.9 4
2995 lluurrdl -9.9 4
2996 lluurrdl -9.9 4
2997 lluurrdl -9.9 4
2998 lluurrdl -9.9 4
2999 lluurrdl -9.9 4
3000 llddrrul -9.9 4
3001 llddrrul -9.9 4
3002 llddrrul -9.9 4
3003 lluurrdl -9.9 4
3004 lluurrdl -9.9 4
3005 lluurrdl -9.9 4
3006 llddrrul -9.9 4
3007 lluurrdl -9.9 4
3008 llurrull -7.1 4
3009 llurrull -7.1 4
3010 llurrull -7.1 4
3011 lluurrdl -9.9 4
3012 lluurrdl -9.9 4
3013 lluurrdl -9.9 4
3014 lluurrdl -9.9 4
3015 lluurrdl -9.9 4
3016 lluurrdl -9.9 4
3017 lluurrdl -9.9 4
3018 lluurrdl -9.9 4
3019 lluurrdl -9.9 4
3020 lluurrdl -9.9 4
3021 llurrull -7.1 4
3022 lluurrdl -9.9 4
3023 lluurdru -8.4 4
3024 uluurdru -6.6 3
3025 uluurdru -6.6 3
3026 uluurrdl -8.1 3
3027 uluurrdl -8.1 3
3028 uluurrdl -8.1 3
3029 uluurrdl -8.1 3
3030 lluurrdl -9.9 4
3031 lluurrdl -9.9 4
3032 llddrrul -9.9 4
3033 llddrrul -9.9 4
3034 llddrrul -9.9 4
3035 llddrrul -9.9 4
3036 llddrrul -9.9 4
3037 llddrrul -9.9 4
3038 llddrrul -9.9 4
3039 llddrrul -9.9 4
3040 llddrrul -9.9 4
3041 llddrrul -9.9 4
3042 llddrrul -9.9 4
3043 llddrrul -9.9 4
3044 dlddrrul -8.1 3
3045 dlddrrul -8.1 3
3046 dlddrurd -6.6 3
3047 llddrurd -8.4 4
3048 llddrurd -8.4 4
3049 llddrrul -9.9 4
3050 llddrrul -9.9 4
3051 llddrrul -9.9 4
3052 llddrrul -9.9 4
3053 lluurrdl -9.9 4
3054 lluurrdl -9.9 4
3055 lluurrdl -9.9 4
3056 lluurrdl -9.9 4
3057 lluurrdl -9.9 4
3058 lluurrdl -9.9 4
3059 lluurdru -8.4 4
3060 lluurrdl -9.9 4
3061 lluurdru -8.4 4
3062 lluurdru -8.4 4
3063 lluurdru -8.4 4
3064 lluurrdl -9.9 4
3065 lluurrdl -9.9 4
3066 llddrrul -9.9 4
3067 llddrrul -9.9 4
3068 dlddrrul -8.1 3
3069 ddrdlluu -6.2 3
3070 ddrdlluu -6.2 3
3071 ddrdlluu -6.2 3
3072 ddrdlluu -6.2 3
3073 ldrdlluu -6.7 4
3074 urddlluu -6.1 4
3075 drddlluu -2.1 1
3076 drddlluu -2.1 1
3077 dlddrruu -2.1 1
3078 ddldrruu -6.2 3
3079 rdldrruu -6.7 4
3080 ddldrruu -6.2 3
3081 ddldrruu -6.2 3
3082 ddldrruu -6.2 3
3083 ddldrruu -6.2 3
3084 rdldrruu -6.7 4
3085 rdldrruu -6.7 4
3086 rdldrruu -6.7 4
3087 ulddrruu -6.1 4
3088 urddlluu -6.1 4
3089 ldrdlluu -6.7 4
3090 ldrdlluu -6.7 4
3091 ldrdlluu -6.7 4
3092 ldrdlluu -6.7 4
3093 ldrdlluu -6.7 4
3094 llddrrul -9.9 4
3095 llddrrul -9.9 4
3096 llddrrul -9.9 4
3097 llddrrul -9.9 4
3098 llddrrul -9.9 4
3099 lldrrdll -7.1 4
3100 lldrrdll -7.1 4
3101 lldrrdll -7.1 4
3102 lldrrdll -7.1 4
3103 lldrrdll -7.1 4
3104 llddrrul -9.9 4
3105 lluurrdl -9.9 4
3106 lluurdru -8.4 4
3107 lluurrdl -9.9 4
3108 llurrull -7.1 4
3109 lluurrdl -9.9 4
3110 lluurrdl -9.9 4
3111 lluurrdl -9.9 4
3112 lluurrdl -9.9 4
3113 llddrrul -9.9 4
3114 ldrdlluu -6.7 4
3115 ldrdlluu -6.7 4
3116 ldrdlluu -6.7 4
3117 ldrdlluu -6.7 4
3118 urddlluu -6.1 4
3119 urddlluu -6.1 4
3120 ulddrruu -6.1 4
3121 ulddrruu -6.1 4
3122 uurddruu -7.1 4
3123 uurddruu -7.1 4
3124 uurrddlu -9.9 4
3125 uullddru -9.9 4
3126 uullddru -9.9 4
3127 uullddru -9.9 4
3128 uullddru -9.9 4
3129 uullddru -9.9 4
3130 uullddru -9.9 4
3131 uulddluu -7.1 4
3132 uulddluu -7.1 4
3133 urddlluu -6.1 4
3134 ulddrruu -6.1 4
3135 ulddrrur -4.1 3
3136 ulddrruu -6.1 4
3137 ulddrruu -6.1 4
3138 ulddrruu -6.1 4
3139 lluurdru -8.4 4
3140 lluurrdl -9.9 4
3141 llddrrul -9.9 4
3142 llddrrul -9.9 4
3143 lluurrdl -9.9 4
3144 lluurrdl -9.9 4
3145 lluurrdl -9.9 4
3146 lluurrdl -9.9 4
3147 lluurrdl -9.9 4
3148 lluurrdl -9.9 4
3149 lluurrdl -9.9 4
3150 lluurrdl -9.9 4
3151 lluurrdl -9.9 4
3152 lluurrdl -9.9 4
3153 lluurrdl -9.9 4
3154 lluurrdl -9.9 4
3155 lluurrdl -9.9 4
3156 llddrrul -9.9 4
3157 llddrrul -9.9 4
3158 llddrrul -9.9 4
3159 llddrrul -9.9 4
3160 lluurrdl -9.9 4
3161 lluurdru -8.4 4
3162 lluurdru -8.4 4
3163 lluurdru -8.4 4
3164 lluurdru -8.4 4
3165 lluurdru -8.4 4
3166 lluurrdl -9.9 4
3167 lluurrdl -9.9 4
3168 lluurrdl -9.9 4
3169 lluurrdl -9.9 4
3170 lluurrdl -9.9 4
3171 lluurrdl -9.9 4
3172 uluurrdl -8.1 3
3173 uluurrdl -8.1 3
3174 uluurrdl -8.1 3
3175 lluurrdl -9.9 4
3176 lluurrdl -9.9 4
3177 lluurdru -8.4 4
3178 lluurdru -8.4 4
3179 lluurrdl -9.9 4
3180 lluurrdl -9.9 4
3181 lluurrdl -9.9 4
3182 lluurrdl -9.9 4
3183 lluurrdl -9.9 4
3184 lluurrdl -9.9 4
3185 lluurrdl -9.9 4
3186 llddrrul -9.9 4
3187 llddrrul -9.9 4
3188 llddrrul -9.9 4
3189 llddrrul -9.9 4
3190 llddrrul -9.9 4
3191 llddrrul -9.9 4
3192 dlddrrul -8.1 3
3193 dlddrrul -8.1 3
3194 dlddrrul -8.1 3
3195 llddrrul -9.9 4
3196 llddrrul -9.9 4
3197 lluurrdl -9.9 4
3198 llddrrul -9.9 4
3199 llddrrul -9.9 4
3200 llddrrul -9.9 4
3201 llddrrul -9.9 4
3202 llddrrul -9.9 4
3203 llddrrul -9.9 4
3204 llddrrul -9.9 4
3205 llddrrul -9.9 4
3206 llddrrul -9.9 4
3207 llddrrul -9.9 4
3208 llddrrul -9.9 4
3209 llddrrul -9.9 4
3210 llddrrul -9.9 4
3211 llddrrul -9.9 4
3212 llddrrul -9.9 4
3213 llddrrul -9.9 4
3214 llddrrul -9.9 4
3215 lluurrdl -9.9 4
3216 uluurrdl -8.1 3
3217 uluurrdl -8.1 3
3218 lluurrdl -9.9 4
3219 lurulldd -6.7 4
3220 lluurrdl -9.9 4
3221 lluurrdl -9.9 4
3222 lluurrdl -9.9 4
3223 lluurrdl -9.9 4
