Iteration_Number  Configuration  Energy  Contact_count
3257 lurulldd -9.1 4
3309 lurulldd -9.1 4
3310 lurulldd -9.1 4
3311 lurulldd -9.1 4
3312 lurulldd -9.1 4
3313 lurulldd -9.1 4
3314 lurulldd -9.1 4
3315 lurulldd -9.1 4
3316 lurulldd -9.1 4
3319 lurulldd -9.1 4
3320 lurulldd -9.1 4
3323 lurulldd -9.1 4
3329 lurulldd -9.1 4
3330 lurulldd -9.1 4
3331 lurulldd -9.1 4
3332 lurulldd -9.1 4
3333 lurulldd -9.1 4
3334 lurulldd -9.1 4
3335 lurulldd -9.1 4
3336 lurulldd -9.1 4
3337 lurulldd -9.1 4
3338 lurulldd -9.1 4
3339 lurulldd -9.1 4
3340 lurulldd -9.1 4
3341 lurulldd -9.1 4
3342 lurulldd -9.1 4
3343 lurulldd -9.1 4
3344 lurulldd -9.1 4
3345 lurulldd -9.1 4
3346 lurulldd -9.1 4
3347 lurulldd -9.1 4
3348 lurulldd -9.1 4
3357 lurulldd -9.1 4
3358 lurulldd -9.1 4
3359 lurulldd -9.1 4
3360 lurulldd -9.1 4
3361 lurulldd -9.1 4
3362 lurulldd -9.1 4
3363 lurulldd -9.1 4
3364 lurulldd -9.1 4
3402 lurulldd -9.1 4
3404 lurulldd -9.1 4
3405 lurulldd -9.1 4
3406 lurulldd -9.1 4
3407 lurulldd -9.1 4
3408 lurulldd -9.1 4
3411 lurulldd -9.1 4
3412 lurulldd -9.1 4
3413 lurulldd -9.1 4
3414 lurulldd -9.1 4
3415 lurulldd -9.1 4
3416 lurulldd -9.1 4
3417 lurulldd -9.1 4
3418 lurulldd -9.1 4
3419 lurulldd -9.1 4
3420 lurulldd -9.1 4
3421 lurulldd -9.1 4
3422 lurulldd -9.1 4
3423 lurulldd -9.1 4
3424 lurulldd -9.1 4
3425 lurulldd -9.1 4
3426 lurulldd -9.1 4
3427 lurulldd -9.1 4
3428 lurulldd -9.1 4
3429 lurulldd -9.1 4
3444 lurulldd -9.1 4
3445 lurulldd -9.1 4
3446 lurulldd -9.1 4
3447 lurulldd -9.1 4
3452 lurulldd -9.1 4
3453 lurulldd -9.1 4
3454 lurulldd -9.1 4
3455 lurulldd -9.1 4
3456 lurulldd -9.1 4
3457 lurulldd -9.1 4
3458 lurulldd -9.1 4
3459 lurulldd -9.1 4
3460 lurulldd -9.1 4
3461 lurulldd -9.1 4
3462 lurulldd -9.1 4
3463 lurulldd -9.1 4
3464 lurulldd -9.1 4
3465 lurulldd -9.1 4
3466 lurulldd -9.1 4
3467 lurulldd -9.1 4
3468 lurulldd -9.1 4
3469 lurulldd -9.1 4
3470 lurulldd -9.1 4
3471 lurulldd -9.1 4
3472 lurulldd -9.1 4
3473 lurulldd -9.1 4
3474 lurulldd -9.1 4
3478 lurulldd -9.1 4
3481 lurulldd -9.1 4
3487 lurulldd -9.1 4
3488 lurulldd -9.1 4
3489 lurulldd -9.1 4
3490 lurulldd -9.1 4
3491 lurulldd -9.1 4
3492 lurulldd -9.1 4
3493 lurulldd -9.1 4
3494 lurulldd -9.1 4
3495 lurulldd -9.1 4
3496 lurulldd -9.1 4
3497 lurulldd -9.1 4
3501 lurulldd -9.1 4
3502 lurulldd -9.1 4
3503 lurulldd -9.1 4
3504 lurulldd -9.1 4
3505 lurulldd -9.1 4
3506 lurulldd -9.1 4
3507 lurulldd -9.1 4
3508 lurulldd -9.1 4
3510 lurulldd -9.1 4
3511 lurulldd -9.1 4
3512 lurulldd -9.1 4
3513 lurulldd -9.1 4
3514 lurulldd -9.1 4
3517 lurulldd -9.1 4
3518 lurulldd -9.1 4
3525 lurulldd -9.1 4
3526 lurulldd -9.1 4
3527 lurulldd -9.1 4
3528 lurulldd -9.1 4
3529 lurulldd -9.1 4
3530 lurulldd -9.1 4
3531 lurulldd -9.1 4
3532 lurulldd -9.1 4
3533 lurulldd -9.1 4
3534 lurulldd -9.1 4
3535 lurulldd -9.1 4
3536 lurulldd -9.1 4
3537 lurulldd -9.1 4
3538 lurulldd -9.1 4
3539 lurulldd -9.1 4
3540 lurulldd -9.1 4
3541 lurulldd -9.1 4
3542 lurulldd -9.1 4
3543 lurulldd -9.1 4
3544 lurulldd -9.1 4
3545 lurulldd -9.1 4
3546 lurulldd -9.1 4
3553 lurulldd -9.1 4
3554 lurulldd -9.1 4
3555 lurulldd -9.1 4
3556 lurulldd -9.1 4
3557 lurulldd -9.1 4
3558 lurulldd -9.1 4
3559 lurulldd -9.1 4
3568 lurulldd -9.1 4
3569 lurulldd -9.1 4
3570 lurulldd -9.1 4
3571 lurulldd -9.1 4
3572 lurulldd -9.1 4
3573 lurulldd -9.1 4
3574 lurulldd -9.1 4
3575 lurulldd -9.1 4
3576 lurulldd -9.1 4
3577 lurulldd -9.1 4
3578 lurulldd -9.1 4
3579 lurulldd -9.1 4
3580 lurulldd -9.1 4
3585 lurulldd -9.1 4
3590 lurulldd -9.1 4
3591 lurulldd -9.1 4
3592 lurulldd -9.1 4
3594 lurulldd -9.1 4
3595 lurulldd -9.1 4
3596 lurulldd -9.1 4
3597 lurulldd -9.1 4
3598 lurulldd -9.1 4
3599 lurulldd -9.1 4
3600 lurulldd -9.1 4
3601 lurulldd -9.1 4
3602 lurulldd -9.1 4
3603 lurulldd -9.1 4
3604 lurulldd -9.1 4
3605 lurulldd -9.1 4
3606 lurulldd -9.1 4
3607 lurulldd -9.1 4
3608 lurulldd -9.1 4
3610 lurulldd -9.1 4
3611 lurulldd -9.1 4
3612 lurulldd -9.1 4
3613 lurulldd -9.1 4
3614 lurulldd -9.1 4
3615 lurulldd -9.1 4
3616 lurulldd -9.1 4
3617 lurulldd -9.1 4
3618 lurulldd -9.1 4
3619 lurulldd -9.1 4
3620 lurulldd -9.1 4
3621 lurulldd -9.1 4
3622 lurulldd -9.1 4
3623 lurulldd -9.1 4
3624 lurulldd -9.1 4
3625 lurulldd -9.1 4
3626 lurulldd -9.1 4
3627 lurulldd -9.1 4
3628 lurulldd -9.1 4
3629 lurulldd -9.1 4
3635 lurulldd -9.1 4
3636 lurulldd -9.1 4
3642 lurulldd -9.1 4
3643 lurulldd -9.1 4
3644 lurulldd -9.1 4
3649 lurulldd -9.1 4
3650 lurulldd -9.1 4
3651 lurulldd -9.1 4
3652 lurulldd -9.1 4
3653 lurulldd -9.1 4
3654 lurulldd -9.1 4
3655 lurulldd -9.1 4
3656 lurulldd -9.1 4
3672 lurulldd -9.1 4
3673 lurulldd -9.1 4
3674 lurulldd -9.1 4
3681 lurulldd -9.1 4
3682 lurulldd -9.1 4
3683 lurulldd -9.1 4
3684 lurulldd -9.1 4
3685 lurulldd -9.1 4
5821 lurulldd -9.1 4
5822 lurulldd -9.1 4
5823 lurulldd -9.1 4
5825 lurulldd -9.1 4
5826 lurulldd -9.1 4
5827 lurulldd -9.1 4
5828 lurulldd -9.1 4
5829 lurulldd -9.1 4
5830 lurulldd -9.1 4
5831 lurulldd -9.1 4
5832 lurulldd -9.1 4
5833 lurulldd -9.1 4
5834 lurulldd -9.1 4
5844 lurulldd -9.1 4
5845 lurulldd -9.1 4
5846 lurulldd -9.1 4
5847 lurulldd -9.1 4
5855 lurulldd -9.1 4
5860 lurulldd -9.1 4
5861 lurulldd -9.1 4
5862 lurulldd -9.1 4
5863 lurulldd -9.1 4
5864 lurulldd -9.1 4
5865 lurulldd -9.1 4
5866 lurulldd -9.1 4
5867 lurulldd -9.1 4
5868 lurulldd -9.1 4
5870 lurulldd -9.1 4
5871 lurulldd -9.1 4
5872 lurulldd -9.1 4
5873 lurulldd -9.1 4
5877 lurulldd -9.1 4
5878 lurulldd -9.1 4
5885 lurulldd -9.1 4
5886 lurulldd -9.1 4
5887 lurulldd -9.1 4
5888 lurulldd -9.1 4
5889 lurulldd -9.1 4
5890 lurulldd -9.1 4
5891 lurulldd -9.1 4
5892 lurulldd -9.1 4
5893 lurulldd -9.1 4
5894 lurulldd -9.1 4
5895 lurulldd -9.1 4
5896 lurulldd -9.1 4
5897 lurulldd -9.1 4
5898 lurulldd -9.1 4
5899 lurulldd -9.1 4
5900 lurulldd -9.1 4
5901 lurulldd -9.1 4
5902 lurulldd -9.1 4
5903 lurulldd -9.1 4
5904 lurulldd -9.1 4
5905 lurulldd -9.1 4
5906 lurulldd -9.1 4
5907 lurulldd -9.1 4
5908 lurulldd -9.1 4
5911 lurulldd -9.1 4
5912 lurulldd -9.1 4
5913 lurulldd -9.1 4
5914 lurulldd -9.1 4
5917 lurulldd -9.1 4
5918 lurulldd -9.1 4
5919 lurulldd -9.1 4
5920 lurulldd -9.1 4
5921 lurulldd -9.1 4
5922 lurulldd -9.1 4
5923 lurulldd -9.1 4
5924 lurulldd -9.1 4
5925 lurulldd -9.1 4
5926 lurulldd -9.1 4
5927 lurulldd -9.1 4
5928 lurulldd -9.1 4
5929 lurulldd -9.1 4
5930 lurulldd -9.1 4
5931 lurulldd -9.1 4
5932 lurulldd -9.1 4
5933 lurulldd -9.1 4
5941 lurulldd -9.1 4
5952 lurulldd -9.1 4
5953 lurulldd -9.1 4
5955 lurulldd -9.1 4
5956 lurulldd -9.1 4
5957 lurulldd -9.1 4
5958 lurulldd -9.1 4
5959 lurulldd -9.1 4
5960 lurulldd -9.1 4
5961 lurulldd -9.1 4
5962 lurulldd -9.1 4
5965 lurulldd -9.1 4
5966 lurulldd -9.1 4
5967 lurulldd -9.1 4
5969 lurulldd -9.1 4
5970 lurulldd -9.1 4
5971 lurulldd -9.1 4
5972 lurulldd -9.1 4
5973 lurulldd -9.1 4
5974 lurulldd -9.1 4
5975 lurulldd -9.1 4
5978 lurulldd -9.1 4
5979 lurulldd -9.1 4
5980 lurulldd -9.1 4
5981 lurulldd -9.1 4
5982 lurulldd -9.1 4
5983 lurulldd -9.1 4
5984 lurulldd -9.1 4
5985 lurulldd -9.1 4
5986 lurulldd -9.1 4
5987 lurulldd -9.1 4
5988 lurulldd -9.1 4
5989 lurulldd -9.1 4
5990 lurulldd -9.1 4
5991 lurulldd -9.1 4
5992 lurulldd -9.1 4
5993 lurulldd -9.1 4
5994 lurulldd -9.1 4
5995 lurulldd -9.1 4
5996 lurulldd -9.1 4
5997 lurulldd -9.1 4
5998 lurulldd -9.1 4
6005 lurulldd -9.1 4
6006 lurulldd -9.1 4
6007 lurulldd -9.1 4
6008 lurulldd -9.1 4
6009 lurulldd -9.1 4
6010 lurulldd -9.1 4
6011 lurulldd -9.1 4
6012 lurulldd -9.1 4
6028 lurulldd -9.1 4
6029 lurulldd -9.1 4
6030 lurulldd -9.1 4
6031 lurulldd -9.1 4
6051 lurulldd -9.1 4
6052 lurulldd -9.1 4
6053 lurulldd -9.1 4
6054 lurulldd -9.1 4
6055 lurulldd -9.1 4
6056 lurulldd -9.1 4
6057 lurulldd -9.1 4
6058 lurulldd -9.1 4
6059 lurulldd -9.1 4
6060 lurulldd -9.1 4
6074 lurulldd -9.1 4
6075 lurulldd -9.1 4
6076 lurulldd -9.1 4
6077 lurulldd -9.1 4
6078 lurulldd -9.1 4
6079 lurulldd -9.1 4
6080 lurulldd -9.1 4
6081 lurulldd -9.1 4
6082 lurulldd -9.1 4
6083 lurulldd -9.1 4
6084 lurulldd -9.1 4
6085 lurulldd -9.1 4
6086 lurulldd -9.1 4
6087 lurulldd -9.1 4
6088 lurulldd -9.1 4
6089 lurulldd -9.1 4
6090 lurulldd -9.1 4
6091 lurulldd -9.1 4
6092 lurulldd -9.1 4
6093 lurulldd -9.1 4
6094 lurulldd -9.1 4
6095 lurulldd -9.1 4
6096 lurulldd -9.1 4
6097 lurulldd -9.1 4
6098 lurulldd -9.1 4
6099 lurulldd -9.1 4
6100 lurulldd -9.1 4
6101 lurulldd -9.1 4
6102 lurulldd -9.1 4
6103 lurulldd -9.1 4
6104 lurulldd -9.1 4
6105 lurulldd -9.1 4
6106 lurulldd -9.1 4
6107 lurulldd -9.1 4
6108 lurulldd -9.1 4
6109 lurulldd -9.1 4
6110 lurulldd -9.1 4
6111 lurulldd -9.1 4
6112 lurulldd -9.1 4
6113 lurulldd -9.1 4
6114 lurulldd -9.1 4
6115 lurulldd -9.1 4
6116 lurulldd -9.1 4
6117 lurulldd -9.1 4
6118 lurulldd -9.1 4
6119 lurulldd -9.1 4
6120 lurulldd -9.1 4
6121 lurulldd -9.1 4
6122 lurulldd -9.1 4
6123 lurulldd -9.1 4
6124 lurulldd -9.1 4
6125 lurulldd -9.1 4
6126 lurulldd -9.1 4
6127 lurulldd -9.1 4
6128 lurulldd -9.1 4
6129 lurulldd -9.1 4
6130 lurulldd -9.1 4
6131 lurulldd -9.1 4
6132 lurulldd -9.1 4
6133 lurulldd -9.1 4
6134 lurulldd -9.1 4
6135 lurulldd -9.1 4
6136 lurulldd -9.1 4
6137 lurulldd -9.1 4
6138 lurulldd -9.1 4
6139 lurulldd -9.1 4
6140 lurulldd -9.1 4
6141 lurulldd -9.1 4
6142 lurulldd -9.1 4
6143 lurulldd -9.1 4
6144 lurulldd -9.1 4
6145 lurulldd -9.1 4
6146 lurulldd -9.1 4
6147 lurulldd -9.1 4
6148 lurulldd -9.1 4
6149 lurulldd -9.1 4
6150 lurulldd -9.1 4
6151 lurulldd -9.1 4
6152 lurulldd -9.1 4
6153 lurulldd -9.1 4
6155 lurulldd -9.1 4
6156 lurulldd -9.1 4
6157 lurulldd -9.1 4
6158 lurulldd -9.1 4
6159 lurulldd -9.1 4
6160 lurulldd -9.1 4
6161 lurulldd -9.1 4
6162 lurulldd -9.1 4
6163 lurulldd -9.1 4
6164 lurulldd -9.1 4
6165 lurulldd -9.1 4
6166 lurulldd -9.1 4
6167 lurulldd -9.1 4
6168 lurulldd -9.1 4
6169 lurulldd -9.1 4
6170 lurulldd -9.1 4
6171 lurulldd -9.1 4
6172 lurulldd -9.1 4
6173 lurulldd -9.1 4
6174 lurulldd -9.1 4
6175 lurulldd -9.1 4
6176 lurulldd -9.1 4
6177 lurulldd -9.1 4
6178 lurulldd -9.1 4
6179 lurulldd -9.1 4
6180 lurulldd -9.1 4
6181 lurulldd -9.1 4
6182 lurulldd -9.1 4
6183 lurulldd -9.1 4
6184 lurulldd -9.1 4
6185 lurulldd -9.1 4
6187 lurulldd -9.1 4
6188 lurulldd -9.1 4
6189 lurulldd -9.1 4
6190 lurulldd -9.1 4
6191 lurulldd -9.1 4
6192 lurulldd -9.1 4
6193 lurulldd -9.1 4
6194 lurulldd -9.1 4
6195 lurulldd -9.1 4
6196 lurulldd -9.1 4
6197 lurulldd -9.1 4
6198 lurulldd -9.1 4
6199 lurulldd -9.1 4
6200 lurulldd -9.1 4
6201 lurulldd -9.1 4
6202 lurulldd -9.1 4
6203 lurulldd -9.1 4
6204 lurulldd -9.1 4
6205 lurulldd -9.1 4
6206 lurulldd -9.1 4
6207 lurulldd -9.1 4
6208 lurulldd -9.1 4
6209 lurulldd -9.1 4
6210 lurulldd -9.1 4
6211 lurulldd -9.1 4
6212 lurulldd -9.1 4
6213 lurulldd -9.1 4
6214 lurulldd -9.1 4
6215 lurulldd -9.1 4
6216 lurulldd -9.1 4
6217 lurulldd -9.1 4
6218 lurulldd -9.1 4
6219 lurulldd -9.1 4
6222 lurulldd -9.1 4
6223 lurulldd -9.1 4
6224 lurulldd -9.1 4
6225 lurulldd -9.1 4
6226 lurulldd -9.1 4
6233 lurulldd -9.1 4
6234 lurulldd -9.1 4
6235 lurulldd -9.1 4
6236 lurulldd -9.1 4
6237 lurulldd -9.1 4
6238 lurulldd -9.1 4
6239 lurulldd -9.1 4
6240 lurulldd -9.1 4
6253 lurulldd -9.1 4
6254 lurulldd -9.1 4
6255 lurulldd -9.1 4
6256 lurulldd -9.1 4
6257 lurulldd -9.1 4
6258 lurulldd -9.1 4
6259 lurulldd -9.1 4
6260 lurulldd -9.1 4
6261 lurulldd -9.1 4
6262 lurulldd -9.1 4
6263 lurulldd -9.1 4
6264 lurulldd -9.1 4
6265 lurulldd -9.1 4
6266 lurulldd -9.1 4
6267 lurulldd -9.1 4
6268 lurulldd -9.1 4
6269 lurulldd -9.1 4
6270 lurulldd -9.1 4
6271 lurulldd -9.1 4
6272 lurulldd -9.1 4
6273 lurulldd -9.1 4
6274 lurulldd -9.1 4
6281 lurulldd -9.1 4
6282 lurulldd -9.1 4
6283 lurulldd -9.1 4
6292 lurulldd -9.1 4
6293 lurulldd -9.1 4
6294 lurulldd -9.1 4
6297 lurulldd -9.1 4
6298 lurulldd -9.1 4
6299 lurulldd -9.1 4
6300 lurulldd -9.1 4
6301 lurulldd -9.1 4
6310 lurulldd -9.1 4
6311 lurulldd -9.1 4
6312 lurulldd -9.1 4
6313 lurulldd -9.1 4
6320 lurulldd -9.1 4
6321 lurulldd -9.1 4
6322 lurulldd -9.1 4
6323 lurulldd -9.1 4
6324 lurulldd -9.1 4
6325 lurulldd -9.1 4
6326 lurulldd -9.1 4
6327 lurulldd -9.1 4
6328 lurulldd -9.1 4
6330 lurulldd -9.1 4
6331 lurulldd -9.1 4
6332 lurulldd -9.1 4
6333 lurulldd -9.1 4
6334 lurulldd -9.1 4
6335 lurulldd -9.1 4
6336 lurulldd -9.1 4
6337 lurulldd -9.1 4
6338 lurulldd -9.1 4
6339 lurulldd -9.1 4
6341 lurulldd -9.1 4
6342 lurulldd -9.1 4
6344 lurulldd -9.1 4
6345 lurulldd -9.1 4
6346 lurulldd -9.1 4
6347 lurulldd -9.1 4
6348 lurulldd -9.1 4
6349 lurulldd -9.1 4
6350 lurulldd -9.1 4
6351 lurulldd -9.1 4
6352 lurulldd -9.1 4
6353 lurulldd -9.1 4
6354 lurulldd -9.1 4
6355 lurulldd -9.1 4
6356 lurulldd -9.1 4
6357 lurulldd -9.1 4
6358 lurulldd -9.1 4
6359 lurulldd -9.1 4
6360 lurulldd -9.1 4
6361 lurulldd -9.1 4
6363 lurulldd -9.1 4
6364 lurulldd -9.1 4
6365 lurulldd -9.1 4
6366 lurulldd -9.1 4
6367 lurulldd -9.1 4
6368 lurulldd -9.1 4
6369 lurulldd -9.1 4
6370 lurulldd -9.1 4
6371 lurulldd -9.1 4
6372 lurulldd -9.1 4
6373 lurulldd -9.1 4
6374 lurulldd -9.1 4
6375 lurulldd -9.1 4
6376 lurulldd -9.1 4
6377 lurulldd -9.1 4
6378 lurulldd -9.1 4
6379 lurulldd -9.1 4
6380 lurulldd -9.1 4
6381 lurulldd -9.1 4
6382 lurulldd -9.1 4
6383 lurulldd -9.1 4
6384 lurulldd -9.1 4
6385 lurulldd -9.1 4
6386 lurulldd -9.1 4
6387 lurulldd -9.1 4
6388 lurulldd -9.1 4
6389 lurulldd -9.1 4
6390 lurulldd -9.1 4
6391 lurulldd -9.1 4
6392 lurulldd -9.1 4
6393 lurulldd -9.1 4
6394 lurulldd -9.1 4
6395 lurulldd -9.1 4
6396 lurulldd -9.1 4
6397 lurulldd -9.1 4
6398 lurulldd -9.1 4
6399 lurulldd -9.1 4
6400 lurulldd -9.1 4
6401 lurulldd -9.1 4
6402 lurulldd -9.1 4
6403 lurulldd -9.1 4
6404 lurulldd -9.1 4
6405 lurulldd -9.1 4
6414 lurulldd -9.1 4
6415 lurulldd -9.1 4
6416 lurulldd -9.1 4
6417 lurulldd -9.1 4
6418 lurulldd -9.1 4
6419 lurulldd -9.1 4
6420 lurulldd -9.1 4
6421 lurulldd -9.1 4
6426 lurulldd -9.1 4
6427 lurulldd -9.1 4
6428 lurulldd -9.1 4
6429 lurulldd -9.1 4
6444 lurulldd -9.1 4
6445 lurulldd -9.1 4
6446 lurulldd -9.1 4
6447 lurulldd -9.1 4
6451 lurulldd -9.1 4
6452 lurulldd -9.1 4
6453 lurulldd -9.1 4
6454 lurulldd -9.1 4
6455 lurulldd -9.1 4
6456 lurulldd -9.1 4
6457 lurulldd -9.1 4
6458 lurulldd -9.1 4
6459 lurulldd -9.1 4
6460 lurulldd -9.1 4
6461 lurulldd -9.1 4
6462 lurulldd -9.1 4
6463 lurulldd -9.1 4
6464 lurulldd -9.1 4
6480 lurulldd -9.1 4
6481 lurulldd -9.1 4
6482 lurulldd -9.1 4
6483 lurulldd -9.1 4
6484 lurulldd -9.1 4
6485 lurulldd -9.1 4
6493 lurulldd -9.1 4
6494 lurulldd -9.1 4
6495 lurulldd -9.1 4
6496 lurulldd -9.1 4
6497 lurulldd -9.1 4
6498 lurulldd -9.1 4
6499 lurulldd -9.1 4
6509 lurulldd -9.1 4
6510 lurulldd -9.1 4
6511 lurulldd -9.1 4
6512 lurulldd -9.1 4
6515 lurulldd -9.1 4
6516 lurulldd -9.1 4
6517 lurulldd -9.1 4
6518 lurulldd -9.1 4
6519 lurulldd -9.1 4
6520 lurulldd -9.1 4
6521 lurulldd -9.1 4
6522 lurulldd -9.1 4
6523 lurulldd -9.1 4
6524 lurulldd -9.1 4
6525 lurulldd -9.1 4
6526 lurulldd -9.1 4
6527 lurulldd -9.1 4
6528 lurulldd -9.1 4
6529 lurulldd -9.1 4
6530 lurulldd -9.1 4
6531 lurulldd -9.1 4
6532 lurulldd -9.1 4
6533 lurulldd -9.1 4
6534 lurulldd -9.1 4
6535 lurulldd -9.1 4
6536 lurulldd -9.1 4
6537 lurulldd -9.1 4
6538 lurulldd -9.1 4
6539 lurulldd -9.1 4
6540 lurulldd -9.1 4
6541 lurulldd -9.1 4
6544 lurulldd -9.1 4
6545 lurulldd -9.1 4
6546 lurulldd -9.1 4
6547 lurulldd -9.1 4
6548 lurulldd -9.1 4
6549 lurulldd -9.1 4
6550 lurulldd -9.1 4
6551 lurulldd -9.1 4
6552 lurulldd -9.1 4
6553 lurulldd -9.1 4
6563 lurulldd -9.1 4
6564 lurulldd -9.1 4
6565 lurulldd -9.1 4
6571 lurulldd -9.1 4
6572 lurulldd -9.1 4
6573 lurulldd -9.1 4
6574 lurulldd -9.1 4
6576 lurulldd -9.1 4
6577 lurulldd -9.1 4
6578 lurulldd -9.1 4
6579 lurulldd -9.1 4
6580 lurulldd -9.1 4
6581 lurulldd -9.1 4
6592 lurulldd -9.1 4
6593 lurulldd -9.1 4
6594 lurulldd -9.1 4
6595 lurulldd -9.1 4
6596 lurulldd -9.1 4
6597 lurulldd -9.1 4
6598 lurulldd -9.1 4
6599 lurulldd -9.1 4
6600 lurulldd -9.1 4
6601 lurulldd -9.1 4
6602 lurulldd -9.1 4
6603 lurulldd -9.1 4
6604 lurulldd -9.1 4
6605 lurulldd -9.1 4
6630 lurulldd -9.1 4
6631 lurulldd -9.1 4
6632 lurulldd -9.1 4
6633 lurulldd -9.1 4
6634 lurulldd -9.1 4
6687 lurulldd -9.1 4
6688 lurulldd -9.1 4
6689 lurulldd -9.1 4
6690 lurulldd -9.1 4
6691 lurulldd -9.1 4
6692 lurulldd -9.1 4
6693 lurulldd -9.1 4
6694 lurulldd -9.1 4
6695 lurulldd -9.1 4
6696 lurulldd -9.1 4
6699 lurulldd -9.1 4
6700 lurulldd -9.1 4
6701 lurulldd -9.1 4
6702 lurulldd -9.1 4
6706 lurulldd -9.1 4
6707 lurulldd -9.1 4
6708 lurulldd -9.1 4
6709 lurulldd -9.1 4
6710 lurulldd -9.1 4
6713 lurulldd -9.1 4
6714 lurulldd -9.1 4
6715 lurulldd -9.1 4
6716 lurulldd -9.1 4
6717 lurulldd -9.1 4
6718 lurulldd -9.1 4
6719 lurulldd -9.1 4
6720 lurulldd -9.1 4
6721 lurulldd -9.1 4
6722 lurulldd -9.1 4
6723 lurulldd -9.1 4
6724 lurulldd -9.1 4
6725 lurulldd -9.1 4
6726 lurulldd -9.1 4
6727 lurulldd -9.1 4
6728 lurulldd -9.1 4
6729 lurulldd -9.1 4
6730 lurulldd -9.1 4
6731 lurulldd -9.1 4
6732 lurulldd -9.1 4
6733 lurulldd -9.1 4
6734 lurulldd -9.1 4
6735 lurulldd -9.1 4
6736 lurulldd -9.1 4
6737 lurulldd -9.1 4
6738 lurulldd -9.1 4
6743 lurulldd -9.1 4
6744 lurulldd -9.1 4
6751 lurulldd -9.1 4
6752 lurulldd -9.1 4
6753 lurulldd -9.1 4
6754 lurulldd -9.1 4
6770 lurulldd -9.1 4
6771 lurulldd -9.1 4
6772 lurulldd -9.1 4
6773 lurulldd -9.1 4
6775 lurulldd -9.1 4
6776 lurulldd -9.1 4
6777 lurulldd -9.1 4
6778 lurulldd -9.1 4
6779 lurulldd -9.1 4
6782 lurulldd -9.1 4
6783 lurulldd -9.1 4
6784 lurulldd -9.1 4
6785 lurulldd -9.1 4
6786 lurulldd -9.1 4
6787 lurulldd -9.1 4
6788 lurulldd -9.1 4
6789 lurulldd -9.1 4
6790 lurulldd -9.1 4
6791 lurulldd -9.1 4
6792 lurulldd -9.1 4
6793 lurulldd -9.1 4
6794 lurulldd -9.1 4
6795 lurulldd -9.1 4
6797 lurulldd -9.1 4
